panel_id,voltage,current,panel_temp,dust_index,efficiency,temperature,humidity,cloudcover,precip,wind_speed,GHI (kWh/m²/day),DNI (kWh/m²/day),DHI (% of GHI),Snowfall (mm/year),Quarter1-Cloud cover,Quarter1-Sunshine duration,Quarter1-Ambient temperature,Quarter1-Relative humidity,Quarter1-Precipitation,Quarter2-Cloud cover,Quarter2-Sunshine duration,Quarter2-Ambient temperature,Quarter2-Relative humidity,Quarter2-Precipitation,Quarter3-Cloud cover,Quarter3-Sunshine duration,Quarter3-Ambient temperature,Quarter3-Relative humidity,Quarter3-Precipitation,Quarter4-Cloud cover,Quarter4-Sunshine duration,Quarter4-Ambient temperature,Quarter4-Relative humidity,Quarter4-Precipitation,YearlyCloud cover,Sunshine duration,Ambient temperature,Relative humidity,Precipitation,Label (Yes/No),irradiance
1,32.85186969117248,8.391698016010473,44.110068960243275,0.9329476075562771,0.3361198128876913,22,13,64,0.0,8,5.838,6.009,17.82,17.7,40.02,10.84,34.81,40.63,139.51,41.06,8.04,33.62,62.92,160.87,40.03,10.53,17.06,65.13,189.47,43.06,7.92,32.91,39.46,4.06,41.04,9.33,29.6,52.04,493.91,Yes,487.8206616778164
5,33.750124083153615,7.910796702308332,35.224569430409254,0.595884338256031,0.9828573346573349,30,35,0,0.0,18,2.592,3.905,37.79,252.4,82.67,2.52,42.56,96.83,567.53,82.24,0.35,29.79,91.22,509.7,60.98,5.49,16.34,89.61,387.5,70.7,4.9,14.38,88.09,453.7,74.15,3.32,25.77,91.44,1918.43,No,1121.2404177228177
9,34.81063096066625,9.610292980482871,40.41192005446834,0.8571159423173672,0.8131861195834141,24,36,0,0.0,4,6.344,5.325,21.15,48.2,13.75,10.61,29.94,35.59,114.84,43.51,6.43,32.62,32.83,222.37,47.44,10.07,23.29,54.48,128.99,21.09,11.98,30.02,52.24,133.23,31.45,9.77,28.97,43.78,599.43,Yes,1110.6822154881315
17,36.18739654612924,7.060434832746042,52.101355426337314,0.8627799113025006,0.3288555110419231,26,89,25,0.2,10,5.915,5.113,18.46,45.1,39.94,11.41,16.0,46.21,12.31,28.74,11.31,22.23,66.62,236.48,47.37,10.54,17.07,31.56,147.81,16.8,8.97,24.43,67.81,162.65,33.21,10.56,19.93,53.05,559.25,Yes,446.3309776900908
9,35.79065243586435,6.191704671500486,45.93534468988299,0.5188326758482592,0.12022775836564477,30,35,0,0.0,18,6.076,5.364,18.32,94.7,43.8,11.9,28.84,38.91,105.32,36.53,11.88,27.53,64.08,123.41,26.28,11.44,30.14,69.07,290.54,27.94,9.19,33.01,47.58,95.77,33.64,11.1,29.88,54.91,615.04,Yes,135.8856550089063
11,38.85228738184435,8.618068493930043,43.38738940446471,0.3474696414976216,1.0,30,35,0,0.0,9,6.112,4.651,21.16,92.3,13.84,9.02,24.12,40.51,313.35,25.23,6.38,16.32,22.14,153.43,38.74,7.22,27.93,54.35,95.7,34.02,10.11,24.33,36.84,232.18,27.96,8.18,23.18,38.46,794.66,Yes,1181.8094387548015
15,27.720823788394373,8.346527018313001,50.59084274186987,0.639573873332081,0.7726807562388985,30,35,0,0.0,18,6.317,4.835,18.28,40.1,38.24,9.39,33.51,21.27,265.57,23.21,7.08,25.21,45.25,51.38,18.08,8.45,23.18,35.88,55.7,10.17,11.82,33.87,44.18,373.14,22.42,9.18,28.94,36.65,745.79,Yes,1006.677703735121
6,27.839210389412983,6.991566979468854,39.34941683815526,0.4458773419148427,0.131521021496741,23,28,0,0.0,7,4.682,4.424,19.84,70.2,19.09,6.02,21.86,68.44,260.61,26.05,7.16,22.12,28.49,39.86,46.27,11.99,18.28,22.73,123.65,28.47,7.23,21.03,30.04,290.35,29.97,8.1,20.82,37.42,714.47,Yes,149.5952174439202
3,33.51236548396955,6.4702510449959085,43.87325933143496,0.0814408673219329,0.9601390374214538,17,42,0,0.0,6,6.348,4.79,23.01,71.5,41.64,11.62,27.47,64.9,62.89,35.07,10.63,20.43,57.04,291.93,43.25,7.88,28.63,35.21,277.14,28.52,9.59,23.32,28.1,66.76,37.12,9.93,24.96,46.31,698.72,Yes,1105.0102591408468
17,38.29190056263113,9.53739673068429,45.688792025870185,0.3778091004324336,0.9227369522945503,23,41,0,0.0,6,5.251,5.727,21.97,64.9,21.01,6.94,27.72,49.97,67.26,38.21,8.73,28.36,61.87,63.65,10.77,10.67,27.19,54.98,314.31,42.11,11.77,25.72,44.42,150.71,28.02,9.53,27.25,52.81,595.93,Yes,1043.8756344745539
5,30.30305590518321,9.414110390606782,42.793112483526855,0.9940721380493248,0.4420501984092944,23,36,0,0.0,8,1.941,2.417,29.33,356.8,83.46,3.99,22.11,92.39,388.45,97.88,1.33,1.08,98.23,686.41,88.24,0.63,35.38,88.27,649.47,98.9,1.17,20.22,92.6,537.62,92.12,1.78,19.7,92.87,2261.95,No,622.6056685512865
12,25.97710298091873,5.512543241293871,45.503814114508,0.0485118700262872,0.3947913827701067,21,53,50,0.0,4,1.823,2.061,44.32,200.7,75.16,1.81,20.31,78.33,742.5,74.64,4.46,30.03,84.72,464.57,75.54,4.09,18.0,72.46,381.74,66.39,0.9,40.31,75.27,522.86,72.93,2.82,27.16,77.69,2111.67,No,461.1948398810448
18,36.713538218657625,7.541776970743499,44.061530342891174,0.6966669119009267,0.26994546642291495,21,15,56,0.0,8,3.926,2.567,59.65,218.0,50.35,4.61,3.92,71.57,721.5,89.59,0.62,33.85,95.32,714.49,77.18,4.22,33.11,90.66,617.56,77.38,2.88,44.81,80.13,408.1,73.62,3.08,28.92,84.42,2461.65,No,291.11237274364703
14,35.73097167110814,9.6641920547839,38.003284761070624,0.8411887050712471,0.014247099948676976,17,46,100,0.0,4,5.257,5.249,22.07,74.5,39.11,8.46,27.63,48.85,158.09,33.89,11.68,18.86,65.29,20.05,22.34,7.73,27.53,26.56,330.88,43.14,9.91,24.17,66.65,311.53,34.62,9.44,24.55,51.84,820.55,Yes,19.714189975931284
11,31.72937477960171,7.523937442222133,45.90738940939528,0.6487259034753787,0.3496614368320781,30,16,0,0.0,9,3.772,1.904,53.54,178.7,51.37,3.11,10.91,71.31,742.61,83.32,5.41,44.95,81.76,470.53,59.19,3.09,25.3,84.17,520.22,58.41,2.65,-0.74,95.95,392.59,63.07,3.56,20.1,83.3,2125.95,No,402.2366899750811
9,32.04338119783721,7.509387765973347,38.358241042435665,0.56974823116329,0.7739234909296091,24,30,0,0.0,4,4.556,4.532,19.09,99.2,10.03,7.18,18.77,55.86,132.18,28.29,6.89,23.1,25.16,199.89,13.92,10.74,26.33,56.2,156.94,25.26,6.59,25.48,45.73,175.54,19.38,7.85,23.42,45.74,664.55,Yes,963.4241383176137
2,32.09076884109598,7.717240672370632,45.82807562548361,0.7075544169787575,0.001174097037488997,19,35,100,0.0,4,2.137,3.374,32.08,318.1,71.68,3.34,1.78,80.84,625.09,77.93,3.29,20.54,98.32,725.46,68.01,2.11,22.74,72.87,488.63,61.54,1.34,26.93,81.53,439.19,69.79,2.52,18.0,83.39,2278.37,No,1.6675282816570294
12,35.33160595242182,6.87910302623184,51.870679120750545,0.4293427372996556,0.3553877923808804,25,48,0,0.0,14,3.921,2.98,50.2,360.6,57.22,3.57,1.57,82.04,588.36,77.94,0.71,-3.28,93.95,647.22,54.09,0.76,39.63,93.07,748.56,62.7,2.93,6.82,88.68,418.28,62.99,1.99,11.18,89.44,2402.42,No,400.19900602937304
3,33.12105417145098,6.295224255771956,43.594884013619726,0.0913617373088767,0.38393437678830156,27,32,0,0.0,8,1.886,1.642,41.88,175.7,96.87,0.06,15.63,97.8,519.16,54.66,1.82,19.9,75.55,549.96,91.82,5.24,-2.54,74.83,478.23,79.74,2.17,37.2,91.5,412.67,80.77,2.32,17.55,84.92,1960.02,No,477.802432309132
3,36.48219175692656,9.052547310734749,39.14258435014507,0.9623717543033816,0.5073695969412095,23,41,0,0.0,6,4.343,5.346,16.46,55.3,35.95,8.34,24.97,63.78,40.71,41.67,7.02,15.73,29.28,286.89,26.21,11.24,25.49,21.11,268.77,14.41,10.74,18.36,37.27,285.48,29.56,9.34,21.14,37.86,881.85,Yes,644.8747235255074
1,26.436120011286828,6.157063093752324,44.365060933975094,0.4323007699841961,0.9960479951252684,14,52,7,0.0,4,3.773,3.015,45.68,120.8,87.42,2.87,31.06,94.28,571.42,63.18,0.85,3.03,96.01,421.34,69.23,2.01,38.27,84.33,748.67,86.85,5.11,-0.07,77.59,425.79,76.67,2.71,18.07,88.05,2167.22,No,1049.7392294502422
8,32.4294444046166,8.247271452108755,40.840144459607345,0.6653892371680176,0.10967723148671293,17,46,100,0.0,4,2.475,1.799,52.28,404.4,62.31,5.18,24.45,84.36,381.56,69.14,3.84,-0.51,83.79,747.54,85.83,3.28,21.65,71.31,733.99,96.41,4.09,-0.05,76.24,443.97,78.42,4.1,11.38,78.92,2307.06,No,124.68455797174606
8,31.621838117266847,8.88657949275765,47.97254501315735,0.5313104368892952,0.274459818587945,21,53,50,0.0,4,3.459,3.963,27.3,420.4,62.09,1.19,29.67,71.32,548.71,50.07,3.33,18.1,97.46,645.1,56.3,2.13,41.58,91.76,597.85,77.95,2.39,24.26,93.15,422.83,61.6,2.26,28.4,88.42,2214.49,No,270.6234974790576
11,34.23097796488253,6.548773701098842,44.26005626238573,0.0546730719775545,0.6365181344242948,26,89,25,0.2,10,5.982,4.173,19.74,56.1,35.14,10.13,20.07,20.5,271.29,31.43,11.02,31.43,62.17,181.91,23.35,10.75,24.03,29.17,320.62,45.3,8.8,16.51,39.39,301.33,33.8,10.18,23.01,37.81,1075.15,Yes,730.1262356286509
9,33.38585672452958,7.075731597404928,53.548816258322866,0.9527466009925384,0.3586985013317587,30,35,0,0.0,9,3.341,2.394,26.35,451.1,97.19,3.71,35.33,73.63,475.81,66.26,5.76,20.61,70.22,517.57,50.39,1.43,17.74,79.7,387.28,55.82,3.31,29.78,82.14,649.31,67.41,3.55,25.86,76.42,2029.97,No,542.6615290677686
5,37.3935313396873,9.21317918839159,50.81494797838669,0.7925372261143233,0.1332321030188718,21,53,50,0.0,4,4.697,5.307,18.45,10.5,48.33,11.13,16.57,55.99,130.34,49.79,7.81,19.77,48.39,313.17,17.7,10.26,16.23,65.95,30.4,46.57,8.94,23.96,68.67,371.39,40.6,9.54,19.13,59.75,845.3,Yes,175.19176189318594
14,29.421989685019827,8.53289172022704,44.234597477592985,0.1490978944693949,0.46688233486328634,25,48,0,0.0,14,2.748,3.008,58.62,454.1,55.45,1.6,36.66,94.73,478.26,86.53,4.03,18.68,76.04,708.24,83.89,1.01,30.24,92.24,707.58,61.14,5.93,2.67,88.02,621.44,71.75,3.14,22.06,87.76,2515.52,No,542.9274193592321
3,35.13647442899226,7.382714293121113,48.578045339865454,0.9816488762882668,0.11309975857817803,30,35,0,0.0,9,6.072,4.329,24.22,45.1,24.88,8.77,31.69,52.97,22.22,48.3,6.89,29.91,51.81,70.32,16.83,11.22,23.39,52.73,189.03,39.09,8.88,20.75,38.17,322.15,32.28,8.94,26.44,48.92,603.72,Yes,169.02842445575982
5,36.67500926963512,9.202249003361173,43.03381795418577,0.7369013721717079,0.14454423037144182,0,74,9,0.0,16,3.083,3.878,27.77,333.0,95.77,0.06,26.55,84.25,505.12,81.38,0.32,32.65,70.13,490.1,75.2,2.26,10.37,94.93,725.56,93.69,3.13,39.21,97.63,528.46,86.51,1.44,27.2,86.74,2249.24,No,198.3295276275975
5,40.569942309685864,9.2065357234543,45.16978442582584,0.4723216504283088,0.5452443791781376,19,68,0,0.0,4,1.778,1.602,36.69,350.4,89.67,3.28,24.04,94.0,573.32,80.56,3.1,39.02,77.07,474.0,56.4,4.92,15.59,80.44,743.01,96.34,5.83,2.11,96.74,498.27,80.74,4.28,20.19,87.06,2288.6,No,598.0413272873757
19,33.55470208671957,8.269052693015707,43.19282901824844,0.6113700565595732,0.4210200654897291,23,47,0,0.0,7,5.129,6.142,24.44,33.6,32.43,6.57,19.01,40.67,77.33,45.06,6.95,24.11,50.28,259.45,25.32,11.21,26.37,41.98,25.22,28.59,10.92,27.29,61.61,185.25,32.85,8.91,24.2,48.64,547.25,Yes,502.7105394054575
14,35.97337581305755,7.099839772126336,48.832279799248546,0.1067366820145975,0.9352843110504591,25,48,0,0.0,14,3.767,3.038,30.38,295.0,88.24,3.86,39.26,92.5,398.11,55.63,3.9,6.92,87.64,672.08,78.85,2.49,27.31,74.31,646.2,84.85,3.09,8.94,93.93,566.46,76.89,3.34,20.61,87.1,2282.85,No,1097.81508128172
4,29.588411622312904,7.586551296528205,52.16494138354789,0.560411510015611,0.11084842152770082,19,34,100,0.0,4,1.956,2.367,27.27,322.8,80.56,5.19,35.96,78.56,426.36,57.8,5.81,28.66,71.28,426.29,74.29,1.25,35.18,87.2,604.74,73.14,1.54,24.47,91.51,514.11,71.45,3.45,31.07,82.14,1971.5,No,130.46180368198793
13,27.82413138706093,8.28638674395539,48.99324103595572,0.0736610720170594,0.17887844464605424,17,46,100,0.0,4,1.596,2.16,57.11,484.9,86.42,0.34,-3.82,84.39,749.88,93.46,5.6,26.18,95.77,494.89,51.37,5.51,5.92,91.85,622.11,57.91,1.17,11.45,92.71,389.72,72.29,3.16,9.93,91.18,2256.6,No,209.0118061000957
10,37.5343231273451,7.811405170852511,49.60968300642678,0.5448552571193019,0.617629923590224,24,18,11,0.0,4,3.441,2.099,40.01,160.7,71.48,4.21,29.57,91.28,490.79,83.11,2.2,42.22,80.3,601.13,87.51,5.44,16.9,80.81,536.26,66.18,3.92,41.64,73.78,585.35,77.07,3.94,32.58,81.54,2213.53,No,700.2959252996718
18,34.983319119055786,8.938957178234851,49.615167186178645,0.5526956887627854,0.014156249506091192,24,25,0,0.0,9,2.739,3.861,25.81,417.7,62.59,1.11,6.61,71.79,746.99,93.49,3.13,30.76,86.7,679.34,92.24,1.4,17.99,89.05,741.92,84.13,5.39,37.31,87.46,710.12,83.11,2.76,23.17,83.75,2878.37,No,15.713347906000363
8,38.535538069395265,6.470225919890664,47.75627961167355,0.8744387851607439,0.14769208564421651,20,28,100,0.0,5,3.45,3.135,39.93,489.8,55.39,1.24,12.07,76.86,609.54,51.98,1.06,9.67,90.5,703.45,89.92,1.09,23.27,70.9,491.45,90.3,2.74,2.5,83.16,449.26,71.9,1.53,11.88,80.36,2253.7,No,238.87345392601583
8,30.87979133309075,6.505736470933761,39.30356920394866,0.725057500272294,0.0478327832503789,19,35,100,0.0,4,6.091,6.436,24.76,6.5,42.87,9.88,27.95,26.42,243.82,49.3,11.47,23.78,22.0,135.86,43.06,10.21,24.19,22.76,160.09,28.76,11.57,27.82,35.58,196.99,41.0,10.78,25.94,26.69,736.76,Yes,64.09294807311052
7,36.55970641858626,8.180871111482432,53.5048575970825,0.24955239221512,0.7636279266571308,26,65,25,0.0,19,4.814,6.459,21.67,4.4,23.06,9.74,16.13,21.19,168.76,23.31,8.63,20.25,28.24,258.43,30.58,7.2,21.39,49.59,27.09,15.9,6.44,31.25,57.62,282.49,23.21,8.0,22.26,39.16,736.77,Yes,951.4596142947605
8,40.60645352163156,7.508455586193096,54.02205413349213,0.8884261421878569,0.0437541789445227,23,13,100,0.0,4,5.303,4.43,18.05,32.1,16.39,7.23,30.77,28.36,10.67,35.17,11.86,21.62,25.93,213.9,46.25,10.7,27.45,35.75,203.21,13.65,10.07,29.5,68.25,97.65,27.86,9.96,27.34,39.57,525.43,Yes,53.51858199112067
14,36.2591168250718,7.372951385302259,43.830601983433155,0.5732426648480058,0.4968694046625768,17,83,0,0.0,4,3.347,1.852,37.17,355.4,74.79,0.69,-0.63,93.44,433.49,58.6,4.99,25.61,88.14,554.75,78.45,3.61,43.39,76.69,455.46,52.86,3.95,22.45,73.34,511.7,66.18,3.31,22.7,82.9,1955.4,No,497.5489484724285
19,35.82974451677315,6.231943280825603,43.14651042391909,0.6063794785740337,0.06752911701763362,26,89,25,0.2,10,2.326,3.625,28.27,116.7,75.2,0.36,14.62,96.9,465.56,85.3,1.81,-2.75,86.7,688.07,70.47,3.7,40.0,93.69,447.7,86.67,3.01,32.3,84.84,422.98,79.41,2.22,21.04,90.53,2024.31,No,84.49617139785741
6,35.02566824247305,8.019545844798182,48.06205826457688,0.1689813692221783,0.9545871774328702,0,74,9,0.0,16,2.408,3.021,25.79,448.1,80.52,1.77,10.56,83.97,468.03,50.22,0.16,12.89,73.73,383.39,92.96,1.64,20.16,75.38,392.52,87.24,0.75,-3.71,87.62,380.05,77.74,1.08,9.98,80.18,1623.99,No,1120.8854087755833
1,30.287355628622265,7.947244891999234,47.75406417591753,0.857773595969114,0.4177689488132605,22,21,11,0.0,5,2.586,3.231,40.83,151.4,94.01,2.57,-1.3,85.88,617.76,63.78,4.8,28.49,89.51,532.81,98.1,1.65,23.89,79.27,654.3,52.39,0.28,35.54,83.03,502.94,77.07,2.32,21.66,84.42,2307.81,No,556.2311934428843
15,39.066718807131046,8.653478981951741,43.99026965623491,0.930965115016544,0.5087047502738947,23,47,0,0.0,7,5.563,5.226,23.73,54.7,29.23,11.55,29.39,25.58,66.64,41.48,11.02,25.9,47.72,236.97,27.56,10.08,17.17,68.06,281.31,35.25,7.9,18.22,40.47,248.09,33.38,10.14,22.67,45.46,833.01,Yes,714.4620207840526
1,33.1674270805848,8.068906133120972,38.74987172206198,0.7749906494949081,0.021792521063405203,19,35,97,0.0,4,3.224,2.466,54.69,484.2,78.47,2.74,37.14,70.73,423.38,92.28,4.39,15.81,96.67,506.8,81.69,3.81,4.22,78.55,718.5,59.17,1.04,18.98,72.77,710.48,77.9,3.0,19.04,79.68,2359.16,No,25.83785909002227
17,36.51344976914905,7.867395921759504,46.52850595374888,0.9407524526450062,0.7238959855960229,27,25,0,0.0,10,3.516,3.287,29.53,187.9,87.37,1.65,44.08,86.22,447.0,92.94,1.92,9.44,79.82,663.07,58.66,2.29,-3.46,94.8,502.77,62.41,3.48,30.25,94.39,505.42,75.34,2.34,20.08,88.81,2118.26,No,899.9525644790134
1,30.31089708028624,9.177000636790336,47.75718269087773,0.3022999041223458,0.14513784970154922,21,15,56,0.0,8,2.206,2.485,48.68,452.2,56.34,4.41,40.91,82.69,482.52,83.89,1.48,14.21,96.91,596.37,54.75,1.98,26.36,84.44,622.63,88.07,2.88,44.35,97.44,397.47,70.76,2.69,31.46,90.37,2098.99,No,153.14712072253937
15,31.46162100647666,6.68753269655145,48.629105740193985,0.8611191683627711,0.48761937543277434,21,53,50,0.0,4,1.982,3.428,56.13,424.4,78.16,5.96,-1.56,96.02,535.39,72.76,0.77,-3.33,79.5,440.57,74.17,0.88,1.9,96.31,720.49,98.21,4.08,33.55,95.07,622.1,80.82,2.92,7.64,91.72,2318.55,No,700.4823457637567
2,39.30526219766671,8.536389218847576,46.74646386177104,0.4888931428637425,0.2163005943490912,30,35,0,0.0,18,2.041,3.71,41.12,150.8,60.65,3.24,11.92,95.54,560.53,95.76,0.61,28.43,96.57,484.85,56.78,2.74,43.07,89.0,616.49,83.58,0.24,17.28,72.33,493.45,74.19,1.71,25.18,88.36,2155.32,No,246.1675685784086
14,33.95809313312647,6.328852835204652,43.644424258190455,0.1639172029435849,0.20346617153097915,23,36,0,0.0,8,4.654,4.167,15.28,24.5,45.26,8.5,29.41,65.91,153.02,17.65,9.1,33.16,60.22,24.69,37.7,9.43,33.15,26.12,200.26,45.18,8.46,24.64,23.52,104.3,36.45,8.87,30.09,43.94,482.27,Yes,228.8252647963999
8,39.35982642812763,7.161638119999193,49.970010197531394,0.6688005990334012,0.02511623458459502,21,53,50,0.0,5,2.748,3.008,58.62,454.1,55.45,1.6,36.66,94.73,478.26,86.53,4.03,18.68,76.04,708.24,83.89,1.01,30.24,92.24,707.58,61.14,5.93,2.67,88.02,621.44,71.75,3.14,22.06,87.76,2515.52,No,28.508740921514008
8,34.76530802282445,6.787342867376687,45.32924248782959,0.6841202707058789,0.4639832075966049,17,42,0,0.0,6,6.165,5.465,24.45,57.5,14.96,7.03,34.78,56.28,18.48,38.15,8.47,21.14,27.7,314.96,12.55,7.74,21.13,28.05,190.57,10.47,7.81,33.67,35.53,135.17,19.03,7.76,27.68,36.89,659.18,Yes,566.4803341319991
19,29.47430668112643,8.781942535451918,42.6753849281764,0.2869245137566901,0.6146104649157111,27,39,0,0.0,6,4.564,4.601,20.75,56.1,40.75,10.55,28.41,42.46,333.99,34.9,11.94,31.39,22.22,120.22,32.88,10.33,26.01,59.31,106.0,17.36,6.32,26.47,54.43,122.31,31.47,9.78,28.07,44.6,682.52,Yes,677.8093599151397
7,37.67620279919516,7.934589766404606,44.0967330897714,0.02749333162757,0.06763737530918976,27,43,0,0.0,14,4.338,4.357,22.55,72.1,25.12,6.46,15.24,34.41,3.46,19.2,8.52,17.43,25.21,336.16,33.42,11.61,21.92,53.86,76.76,34.73,6.78,15.04,66.58,208.09,28.12,8.34,17.41,45.02,624.47,Yes,78.85036731402283
19,33.230323046733176,7.986496755407023,36.27015483762509,0.1998472590855633,0.803935017526609,27,25,0,0.0,10,2.287,3.429,54.41,103.5,50.36,0.88,38.63,84.08,743.59,94.37,5.34,1.42,84.26,747.6,57.45,3.45,12.21,81.64,709.05,79.4,4.55,28.66,85.87,671.89,70.4,3.56,20.23,83.96,2872.13,No,930.6331400340127
6,37.096066440551134,6.893267012270549,44.08879087910731,0.3997775476738867,0.4340322992719797,22,21,11,0.0,5,2.617,2.149,30.48,215.0,66.4,2.54,27.77,78.19,394.12,68.66,5.13,19.92,98.94,563.86,63.79,1.16,29.73,86.09,601.5,87.76,4.36,-2.83,94.08,574.76,71.65,3.3,18.65,89.32,2134.24,No,502.0627133669154
6,35.075632602620246,7.700306504067111,48.442182599373346,0.1675629110598685,0.5225589414116014,27,25,0,0.0,10,2.909,1.804,36.03,364.7,57.87,1.85,30.15,89.52,409.14,78.86,0.88,7.61,83.78,416.01,99.68,0.99,34.07,94.9,747.92,71.43,5.24,42.88,75.19,554.79,76.96,2.24,28.68,85.85,2127.86,No,629.2683231930961
3,30.37064531617139,7.236534696690889,46.69891511069615,0.1940299482396041,0.4595441022509778,31,22,0,0.0,10,4.839,6.44,23.74,32.9,33.51,11.08,23.83,20.9,27.94,30.42,11.82,28.86,23.55,71.01,40.85,11.05,27.35,52.22,10.63,43.14,10.73,20.18,55.43,80.57,36.98,11.17,25.06,38.02,190.15,Yes,528.9152963258738
7,35.492884296111704,8.383455014854215,52.60332086490593,0.3913906643822695,0.37636836542607094,26,32,0,0.0,10,4.928,4.056,16.48,2.6,49.6,7.67,33.47,69.79,224.94,11.33,6.49,24.63,40.31,227.32,27.55,11.6,25.69,54.69,336.18,15.87,7.38,17.15,26.98,192.22,26.09,8.28,25.24,47.94,980.66,Yes,480.9156730503912
19,41.588669426458395,7.008908864668387,43.68512542992148,0.9617866143085604,0.5158713857088678,25,27,0,0.0,7,2.069,3.621,58.75,211.6,60.35,2.03,-1.84,96.2,723.49,81.67,4.59,28.43,81.32,612.02,91.82,4.86,-0.95,83.88,524.0,87.6,3.01,12.49,91.19,552.59,80.36,3.62,9.53,88.15,2412.1,No,671.5683975698614
8,36.478959375543376,9.329794365205077,47.43656581526658,0.7642435154076483,0.125112409450711,26,32,0,0.0,8,6.195,6.238,21.59,34.5,45.75,7.75,26.25,24.99,345.73,15.63,7.35,26.16,58.2,232.26,19.29,6.01,30.14,69.26,303.72,28.41,11.42,23.2,46.25,178.92,27.27,8.13,26.44,49.68,1060.63,Yes,186.288295116855
10,34.82744674098361,6.3244195503759055,48.96370088152886,0.3197484012265641,0.16796360155670326,27,25,0,0.0,10,5.002,5.399,16.55,18.2,44.47,11.68,22.47,33.54,241.5,26.35,6.15,18.12,55.8,247.1,11.08,7.33,19.62,53.59,7.39,14.16,10.8,18.57,52.64,89.32,24.01,8.99,19.7,48.89,585.31,Yes,218.31375659432535
15,38.22603020587069,7.193480167543439,56.71428504143704,0.9516040689185482,0.7514208762197154,0,74,9,0.0,16,5.413,4.015,17.16,2.5,40.18,6.87,32.38,52.17,86.03,16.31,9.77,33.02,55.92,130.7,33.5,7.86,34.98,57.44,230.39,26.93,9.71,21.83,21.44,148.16,29.23,8.55,30.55,46.74,595.28,Yes,968.9917522675988
15,35.63200539560933,9.677200509966095,45.7238274555882,0.6456467922587327,0.2910143850610916,23,13,100,0.0,4,2.749,1.896,58.39,164.6,88.07,2.05,23.69,71.42,451.88,72.22,4.06,33.88,70.9,432.18,86.49,4.88,6.83,76.89,408.01,57.51,0.05,24.49,97.12,431.09,76.07,2.76,22.22,79.08,1723.16,No,340.6015663681078
1,35.628602690788384,7.564861252037965,39.77906410567988,0.4554496446401401,0.3641174366863196,30,35,0,0.0,9,5.731,4.583,21.25,74.7,18.75,6.36,17.62,50.3,318.54,11.8,10.4,21.83,43.93,348.32,23.28,8.79,15.27,24.08,96.97,11.11,9.79,23.53,47.41,65.49,16.24,8.84,19.56,41.43,829.32,Yes,447.9711795357035
7,31.72512448352269,6.685121335595588,49.23964376677641,0.4683001989551471,0.30264086321660616,23,36,0,0.0,8,1.813,3.111,30.31,361.9,57.14,2.36,23.33,71.51,432.49,66.02,2.77,37.92,75.62,505.3,73.79,1.77,26.29,77.7,664.63,75.26,0.52,26.35,87.08,501.97,68.05,1.86,28.47,77.98,2104.39,No,324.89360777226455
4,35.701544077368794,8.21907156253767,54.328636779842284,0.4107444678353918,0.4783729136666085,16,82,50,0.0,4,3.694,1.699,44.39,429.7,99.32,4.35,8.92,90.99,639.66,85.0,5.13,-0.63,73.25,615.23,97.69,2.8,43.03,98.14,713.59,95.49,5.39,35.99,90.85,384.15,94.38,4.42,21.83,88.31,2352.63,No,502.31964372643233
6,38.10633024925083,7.524607757785458,43.38725644886689,0.2329920525459397,0.38693943184482443,14,45,7,0.0,4,1.699,2.018,30.08,432.3,93.12,3.17,0.21,74.07,680.08,96.46,1.2,-4.44,79.93,386.44,91.4,2.95,27.09,82.34,504.57,61.11,4.62,29.78,80.82,495.42,85.52,2.99,13.16,79.29,2066.51,No,466.4474360571476
1,32.49181354369993,7.164129744381694,49.20540769303208,0.3866321922137057,0.007757178896297986,19,33,100,0.0,6,1.768,3.674,52.62,116.1,51.09,3.21,44.86,96.36,491.26,69.32,2.33,31.71,80.23,430.42,87.36,2.75,-1.16,93.7,594.49,74.47,4.04,20.27,89.45,700.31,70.56,3.08,23.92,89.94,2216.48,No,9.139088037724152
5,39.27348746374084,6.904129189201283,51.1436402761446,0.5278963840433926,0.15179543675204835,17,50,6,0.0,4,3.299,2.945,43.48,330.2,79.21,4.59,28.4,98.72,730.49,71.1,0.21,-4.45,73.7,403.09,68.67,0.32,26.25,75.71,567.74,55.15,4.97,34.0,81.59,716.47,68.53,2.52,21.05,82.43,2417.79,No,179.5130259321724
1,34.724881927564624,10.768373605625944,50.08532771985077,0.528027350730221,0.5072014847901966,16,82,50,0.0,4,2.88,1.72,28.33,440.6,64.47,4.07,20.45,76.67,569.18,53.45,2.08,21.14,76.85,622.57,52.59,2.91,30.75,82.9,702.97,81.61,5.75,9.21,98.16,602.56,63.03,3.7,20.39,83.64,2497.28,No,558.4583385009701
4,32.336691465384376,7.748448099815864,45.62779261236789,0.761736902212518,0.40184372425798087,21,15,56,0.0,8,6.027,4.112,17.96,28.0,15.84,7.74,21.2,46.09,248.89,25.24,10.32,21.72,34.51,202.95,10.95,6.48,23.36,67.15,270.57,13.53,11.08,29.65,50.55,307.61,16.39,8.91,23.98,49.58,1030.02,Yes,480.7509080176464
2,37.992896230760735,6.074432639667123,41.50763120893427,0.3587978571573526,0.026256402569134748,29,26,0,0.0,8,5.303,6.476,20.09,11.6,28.82,7.09,26.94,54.66,175.66,13.91,8.81,16.63,54.11,296.39,48.5,6.89,25.65,48.38,345.93,35.09,6.87,23.73,52.74,262.61,31.58,7.42,23.24,52.47,1080.59,Yes,32.51519100418019
